,training_2,training_1
11934,-0.3398357306732873,0.17990064396722721
11935,-0.34810561771733495,0.15646991079955186
11936,-0.35502464528236394,0.13463771533211427
11937,-0.3605950607415048,0.11453106309030829
11938,-0.3648265383557245,0.096254626839684
11939,-0.3677360702284007,0.079889757854995
11940,-0.369347815671534,0.06549379723009459
11941,-0.3696929099753065,0.05309969365529446
11942,-0.3688092338001913,0.04271593002725595
11943,-0.3667411446331019,0.034326757183982703
11944,-0.3635391719609984,0.027892729030298005
11945,-0.3592596780186552,0.02335152939334917
11946,-0.3539644861588816,0.020619077173667552
11947,-0.3477204790734216,0.01959089278642754
11948,-0.3405991692596114,0.020143705568535772
11949,-0.3326762442806023,0.02213727880223322
11950,-0.3240310895049237,0.025416426315685484
11951,-0.3147462911342502,0.02981319230024387
11952,-0.30490712243354645,0.03514916406295932
11953,-0.2946010161683372,0.04123788593413469
11954,-0.28391702632547733,0.04788734149414542
11955,-0.27294528224854203,0.05490247067960401
11956,-0.26177643835589226,0.062087688186342055
11957,-0.2505011226277765,0.06924936990071302
11958,-0.2392093870498812,0.07619827485766893
11959,-0.2279901631819342,0.08275187142928092
11960,-0.2169307259859976,0.0887365380704188
11961,-0.20611616899390967,0.09398961096760643
11962,-0.1956288938238075,0.09836125331834439
11963,-0.18554811696685436,0.10171612367948932
11964,-0.17594939666181836,0.103934823821692
11965,-0.16690418255429446,0.10491510977273932
11966,-0.15847939070202194,0.1045728531759057
11967,-0.15073700633895887,0.10284274368143487
11968,-0.14373371664641238,0.09967872678121675
11969,-0.13752057560467928,0.09505417523294858
11970,-0.13214270281105786,0.08896179595003684
11971,-0.12763901795290333,0.08141327790447656
11972,-0.12404201241669467,0.07243869015031934
11973,-0.12137755929998692,0.06208564247541056
11974,-0.11966476287060168,0.05041822438311434
11975,-0.11891584829002928,0.037515741048000165
11976,-0.11913609218638878,0.023471267541654003
11977,-0.12032379442736525,0.008390044949931386
11978,-0.12247029120708451,-0.007612256029569834
11979,-0.12556000932423522,-0.024411376836815882
11980,-0.12957056129294414,-0.0418763897922097
11981,-0.13447288069471758,-0.05987166471749917
11982,-0.14023139694989478,-0.07825885398295007
11983,-0.14680424846262577,-0.0968988666228363
11984,-0.15414353287486088,-0.11565380267829295
11985,-0.16219559295372346,-0.13438881985913792
11986,-0.17090133643494088,-0.15297390594911436
11987,-0.1801965879516241,-0.17128553208713893
11988,-0.19001247099696897,-0.18920816411793084
11989,-0.20027581769914765,-0.20663561158489147
11990,-0.2109096040298564,-0.2234721965987448
11991,-0.22183340792489253,-0.239633727721708
11992,-0.2329638876665274,-0.2550482671092147
11993,-0.24421527776301283,-0.2696566824077483
11994,-0.25549989946442225,-0.2834129782689707
11995,-0.2667286829709811,-0.296284405755069
11996,-0.27781169832629227,-0.3082513513302319
11997,-0.288658691940593,-0.31930701050849164
11998,-0.2991796256581578,-0.32945685450582857
11999,-0.30928521527110764,-0.33871790138091984
12000,-0.3188874653865869,-0.34711780609577797
12001,-0.32790019757664907,-0.3546937866421366
12002,-0.33623956877989647,-0.36149140582344996
12003,-0.343824576981258,-0.36756323041923156
12004,-0.35057755126922724,-0.372967391257588
12005,-0.3564246234607692,-0.377766069158407
12006,-0.36129617858908125,-0.38202393276060814
12007,-0.36512728167072106,-0.3858065549004669
12008,-0.3678580783043293,-0.3891788344521194
12009,-0.3694341668014643,-0.39220345037536375
12010,-0.3698069397131173,-0.3949393741407174
12011,-0.368933892788426,-0.3974404657273853
12012,-0.36677889958728427,-0.3997541770305896
12013,-0.36331245016325814,-0.40192038479108855
12014,-0.3585118524362825,-0.4039703730972418
12015,-0.35236139508602093,-0.4059259831391397
12016,-0.34485247101338506,-0.4077989452499589
12017,-0.3359836606412519,-0.4095904053928533
12018,-0.3257607745509767,-0.41129065518123326
12019,-0.31419685518060464,-0.41287907130558127
12020,-0.3013121375413763,-0.41432426692647584
12021,-0.28713396913924155,-0.41558445423009194
12022,-0.27169668951717696,-0.4166080139805959
12023,-0.2550414700610721,-0.41733426459225803
12024,-0.23721611493485395,-0.4176944200321834
12025,-0.21827482422744957,-0.41761272280108547
12026,-0.19827792060731,-0.41700773536953145
12027,-0.17729154098245178,-0.4157937708141513
12028,-0.15538729486096875,-0.41388244104222527
12029,-0.1326418912923162,-0.4111842989501087
12030,-0.10913673644444431,-0.4076105491612203
12031,-0.08495750403605114,-0.4030748006616885
12032,-0.060193680994107886,-0.3974948337154631
12033,-0.03493809084394468,-0.39079435291137393
12034,-0.009286397462998405,-0.3829046980844047
12035,0.016663408061167256,-0.37376648516297434
12036,0.04281153463645099,-0.3633311497224314
12037,0.06905692952413835,-0.35156236716535366
12038,0.09529782487699683,-0.338437324983433
12039,0.12143228944206542,-0.32394782446761233
12040,0.14735878238285952,-0.30810119149522497
12041,0.17297670616675923,-0.29092097860333405
12042,0.19818695546840276,-0.2724474434233279
12043,0.2228924590632177,-0.2527377916618265
12044,0.24699871172541196,-0.2318661761228892
12045,0.2704142932010268,-0.2099234467322143
12046,0.29305137139857346,-0.18701665009499369
12047,0.3148261870290981,-0.16326828074395033
12048,0.335659517030609,-0.13881528986372335
12049,0.35547711422916445,-0.11380786085847755
12050,0.3742101208230665,-0.08840796460846446
12051,0.3917954534191037,-0.0627877105931742
12052,0.4081761575103117,-0.037127513187643235
12053,0.42330172945174777,-0.011614095325749793
12054,0.4371284041711013,0.013561645675793009
12055,0.44961940704053255,0.038206883068115205
12056,0.4607451685329348,0.062129187416351137
12057,0.4704835004908354,0.08513890463962831
12058,0.47881973304740494,0.10705155373457437
12059,0.4857468114550243,0.12769021189445293
12060,0.49126535229568036,0.1468878545029516
12061,0.4953836587714254,0.16448961770118847
12062,0.49811769499498393,0.18035495189430606
12063,0.49949101942539303,0.1943596356763932
12064,0.49953467781569116,0.20639762119888871
12065,0.49828705625954245,0.21638268396330945
12066,0.4957936951407069,0.22424985236582703
12067,0.4921070650002962,0.22995659502520144
12068,0.4872863055432152,0.2334837469521419
12069,0.4813969292031017,0.234836158929084
12070,0.4745104908761804,0.23404305801843264
12071,0.46670422561543445,0.2311581108588061
12072,0.4580606562476316,0.22625918529139877
12073,0.44866717303577663,0.21944780983059015
12074,0.4386155876580541,0.2108483344994972
12075,0.4280016639085726,0.20060680053797653
12076,0.41692462764866933,0.18888953040437878
12077,0.40548665864384653,0.1758814532761186
12078,0.39379236701533676,0.16178418485922408
12079,0.3819482571134799,0.1468138836918666
12080,0.37006218168176974,0.1311989092229146
12081,0.35824278922780545,0.1151773097238814
12082,0.34659896754792696,0.0989941705092243
12083,0.33523928636648614,0.08289885496279119
12084,0.3242714420491044,0.06714217246731351
12085,0.3138017073317098,0.05197350848844303
12086,0.3039343889727607,0.037637952752394774
12087,0.29477129618689013,0.024373461672444252
12088,0.2864112226528198,0.012408090914130379
12089,0.2789494448086278,0.001957333246237619
12090,0.27247723905230836,-0.006778404386270073
12091,0.26708142035726246,-0.013616152297342227
12092,0.2628439046903786,-0.018392527831501776
12093,0.25984129748541024,-0.0209656558063826
12094,0.2581445102779971,-0.021216834838943946
12095,0.2578184074514157,-0.01905192798276989
12096,0.2589214848739999,-0.014402459612478935
12097,0.26150558203274044,-0.007226404246528276
12098,0.26561562908266584,0.0024913430478799292
12099,0.2712894300391971,0.01473882092673083
12100,0.2785574831430959,0.029477182789999043
12101,0.28744283922389857,0.046641202402061585
12102,0.2979609986818627,0.06614009776469497
12103,0.31011984749816496,0.08785866277586774
12104,0.3239196324726111,0.1116586922218141
12105,0.3393529756767962,0.1373806818535607
12106,0.35640492790054196,0.16484578173930428
12107,0.37505306066022115,0.19385797781191094
12108,0.395267596133671,0.2242064735901016
12109,0.4170115741842201,0.25566824147962136
12110,0.44024105544123704,0.28801071089402425
12111,0.46490535921551646,0.3209945587023792
12112,0.4909473348459253,0.35437656623506236
12113,0.5183036648996671,0.38791250627585144
12114,0.5469051984858163,0.42136002315375476
12115,0.5766773127860662,0.45448146921683025
12116,0.6075403007652015,0.48704666163019195
12117,0.6394097828919698,0.5188355245742163
12118,0.6721971405811832,0.549640583514823
12119,0.7058099689642469,0.5792692802548844
12120,0.7401525465008407,0.6075460799224855
12121,0.7751263188667977,0.634314343877472
12122,0.8106303944898223,0.6594379456853792
12123,0.8465620490547364,0.6828026107697716
12124,0.8828172362644793,0.704316964066463
12125,0.9192911021257946,0.7239132739175308
12126,0.9558785000211845,0.741547884500025
12127,0.9924745038412413,0.75720133323634
12128,1.028974916475655,0.7708781538184792
12129,1.0652767710004738,0.7826063696436905
12130,1.1012788219550915,0.7924366865467758
12131,1.136882024168714,0.8004413976692832
12132,1.1719899966783367,0.8067130170763228
12133,1.2065094693758416,0.8113626622655512
12134,1.2403507101274869,0.8145182089631366
12135,1.273427930228303,0.816322244526498
12136,1.3056596661851159,0.8169298488324043
12137,1.3369691359602138,0.8165062336884187
12138,1.3672845679583057,0.8152242735397394
12139,1.3965395011985517,0.8132619615256782
12140,1.4246730552772324,0.8107998257584202
12141,1.451630168901528,0.8080183410391366
12142,1.4773618059522249,0.8050953710905925
12143,1.5018251282154518,0.802203675773214
12144,1.5249836341124756,0.7995085166764694
12145,1.5468072629440504,0.7971653929501009
12146,1.5672724643571194,0.795317937288157
12147,1.586362232934208,0.7940959996264921
12148,1.6040661079953988,0.7936139433981692
12149,1.6203801388924766,0.7939691761472614
12150,1.6353068162617748,0.7952409329735664
12151,1.648854969884567,0.7974893277158366
12152,1.6610396339821003,0.8007546830274834
12153,1.6718818809456277,0.8050571466105118
12154,1.681408624666315,0.8103965969021407
12155,1.6896523947901152,0.8167528375118865
12156,1.6966510833713886,0.824086075737002
12157,1.7024476655410594,0.8323376765977039
12158,1.7070898959362262,0.8414311800829715
12159,1.7106299827583586,0.8512735657336477
12160,1.7131242414378556,0.8617567453617536
12161,1.7146327299796211,0.8727592616567816
12162,1.7152188681512848,0.8841481677040749
12163,1.7149490427479486,0.895781060071342
12164,1.7138922012287139,0.9075082361419881
12165,1.712119436066652,0.9191749448083262
12166,1.7097035621887535,0.9306236985113825
12167,1.7067186899017972,0.9416966139334083
12168,1.703239795708124,0.9522377484274416
12169,1.6993422934083546,0.9620953995041847
12170,1.6951016078680134,0.9711243353849606
12171,1.6905927537931502,0.9791879257599807
12172,1.6858899218128915,0.9861601434462797
12173,1.6810660741100334,0.991927409594644
12174,1.6761925517689558,0.9963902574222095
12175,1.6713386959289103,0.9994647921134282
12176,1.6665714847373334,1.001083927496675
12177,1.6619551879933943,1.0011983833254035
12178,1.6575510412592203,0.9997774304256903
12179,1.653416941092571,0.9968093745667026
12180,1.6496071629235076,0.9923017736155086
12181,1.6461721029586882,0.9862813863026694
12182,1.6431580453510097,0.978793854694411
12183,1.64060695572016,0.9699031261898384
12184,1.6385563019528013,0.9596906244848434
12185,1.6370389030502752,0.948254182418057
12186,1.6360828066266406,0.9357067528889036
12187,1.6357111954938308,0.922174917070246
12188,1.6359423236022306,0.9077972118845749
12189,1.6367894814369592,0.8927223011366381
12190,1.6382609908017551,0.8771070167644249
12191,1.6403602287565602,0.8611142983540709
12192,1.6430856803108669,0.8449110603450819
12193,1.6464310193138378,0.8286660172077147
12194,1.6503852168269686,0.8125474972994747
12195,1.6549326761126115,0.7967212760940731
12196,1.6600533932275319,0.7813484590285085
12197,1.6657231420711185,0.7665834433377603
12198,1.6719136826076577,0.7525719869582064
12199,1.678592990858162,0.7394494108989539
12200,1.6857255091440841,0.7273389594291655
12201,1.6932724149593892,0.7163503400427357
12202,1.7011919067534245,0.7065784624709106
12203,1.7094395048223405,0.6981023930609935
12204,1.717968365432553,0.6909845376663808
12205,1.7267296062383568,0.6852700628464135
12206,1.7356726410037213,0.6809865617032632
12207,1.7447455215996315,0.6781439671356736
12208,1.7538952852203684,0.6767347117177469
12209,1.7630683047468012,0.6767341298672599
12210,1.772210640180937,0.6781010945009307
12211,1.7812683890839673,0.6807788770346773
12212,1.7901880339705816,0.6846962164226632
12213,1.7989167846428817,0.6897685799839425
12214,1.807402913491094,0.6958995960819867
12215,1.815596081841199,0.7029826363387727
12216,1.8234476554949075,0.7109025230141349
12217,1.8309110076812316,0.7195373354909831
12218,1.8379418077240817,0.7287602885036244
12219,1.8444982938234464,0.7384416538437125
12220,1.850541528449976,0.7484506967927789
12221,1.8560356349629719,0.7586575984640798
12222,1.8609480141790473,0.7689353355924006
12223,1.8652495397433082,0.779161490081022
12224,1.8689147312833148,0.7892199617878788
12225,1.8719219044629707,0.7990025595929692
12226,1.8742532971904862,0.8084104477084735
12227,1.875895171378676,0.817355426447735
12228,1.8768378898003097,0.8257610292234818
12229,1.8770759677278601,0.8335634203619509
12230,1.876608099195664,0.8407120813577426
12231,1.8754371578692886,0.847170276408981
12232,1.8735701726549732,0.8529152914160507
12233,1.8710182783265967,0.8579384440530221
12234,1.8677966415912255,0.8622448659759423
12235,1.8639243631537734,0.8658530616688955
12236,1.8594243564770647,0.8687942517948124
12237,1.8543232040645803,0.8711115121653514
12238,1.8486509922186336,0.8728587225250115
12239,1.842441125346007,0.874099342214412
12240,1.835730120995449,0.8749050323930759
12241,1.828557386916625,0.8753541468268884
12242,1.820964981527009,0.8755301152429958
12243,1.8129973592618391,0.87551974489823
12244,1.8047011023618402,0.875411467269898
12245,1.7961246407236167,0.8752935576423562
12246,1.7873179614984824,0.8752523558152985
12247,1.7783323101753536,0.8753705161936177
12248,1.7692198849244956,0.8757253151323126
12249,1.7600335260085203,0.876387042608347
12250,1.7508264020860016,0.8774175040853787
12251,1.7416516952430503,0.8788686568449486
12252,1.732562286585222,0.8807814030983308
12253,1.7236104442112437,0.8831845598989576
12254,1.7148475153665226,0.8860940232741101
12255,1.7063236245424516,0.889512141127853
12256,1.6980873792445013,0.8934273063725103
12257,1.6901855851003296,0.8978137784697238
12258,1.6826629719170567,0.9026317381513392
12259,1.6755619322272035,0.9078275765932758
12260,1.6689222737837037,0.9133344167834423
12261,1.6627809873772947,0.9190728613088488
12262,1.6571720312567608,0.9249519573384566
12263,1.6521261333300776,0.9308703662464707
12264,1.6476706122187705,0.9367177221561415
12265,1.6438292181243226,0.9423761607315009
12266,1.6406219943486544,0.947721996849013
12267,1.6380651601882479,0.9526275273810659
12268,1.6361710157971951,0.9569629332568602
12269,1.634947869485978,0.9605982532633821
12270,1.6343999877931727,0.9634054007357323
12271,1.6345275685360743,0.9652601933847987
12272,1.6353267369147313,0.9660443660339766
12273,1.6367895646125392,0.9656475359954684
12274,1.6389041117058658,0.9639690912140206
12275,1.6416544910673445,0.9609199721362371
12276,1.645020954820241,0.9564243195199625
12277,1.6489800022794716,0.9504209620631536
12278,1.6535045086947255,0.9428647197837776
12279,1.6585638739971094,0.9337275014960233
12280,1.6641241906408593,0.9229991774682778
12281,1.6701484295281839,0.9106882113812662
12282,1.676596642907099,0.8968220389864577
12283,1.6834261830422224,0.8814471843508087
12284,1.6905919353741727,0.8646291082172115
12285,1.6980465648077365,0.8464517867587359
12286,1.7057407737013366,0.827017022806672
12287,1.7136235700707196,0.8064434954352495
12288,1.721642544469105,0.7848655575358564
12289,1.7297441539647194,0.762431794655898
12290,1.7378740116035352,0.7393033618645187
12291,1.7459771797220156,0.7156521186838652
12292,1.7539984654606922,0.6916585851492435
12293,1.7618827168242006,0.6675097447865935
12294,1.769575117639004,0.643396722681966
12295,1.7770214797730355,0.6195123688331441
12296,1.784168531004931,0.5960487785835096
12297,1.7909641969625416,0.573194783121542
12298,1.7973578755909063,0.5511334437654666
12299,1.803300702658796,0.530039584029821
12300,1.8087458068705835,0.5100773932812587
12301,1.8136485532143152,0.49139813513732844
12302,1.8179667732499027,0.474137992647386
12303,1.8216609811196218,0.4584160807356668
12304,1.8246945741488778,0.44433265439922653
12305,1.8270340169966675,0.4319675387642945
12306,1.8286490084112086,0.42137880434403613
12307,1.8295126297478899,0.4126017077448165
12308,1.8296014745120526,0.4056479146771152
12309,1.8288957582981111,0.400505018486521
12310,1.8273794086080941,0.3971363635781149
12311,1.825040134147101,0.39548117911504244
12312,1.821869473308605,0.3954550242837445
12313,1.8178628216792745,0.3969505422880925
12314,1.8130194385095382,0.3998385161191983
12315,1.807342432213078,0.4039692151030991
12316,1.8008387250733213,0.409174017308701
12317,1.7935189974491346,0.41526728915819267
12318,1.7853976118831614,0.4220485000719574
12319,1.776492517625042,0.42930454674868374
12320,1.766825136186311,0.43681225877258867
12321,1.7564202286453732,0.44434105469493673
12322,1.745305745516953,0.45165571559120987
12323,1.7335126600914366,0.45851924137766226
12324,1.7210747862362936,0.46469575390843076
12325,1.7080285817298189,0.46995341008192787
12326,1.694412938272546,0.4740672878776535
12327,1.680268959386235,0.4768222084255824
12328,1.6656397274714605,0.47801545787999905
12329,1.6505700613456449,0.47745937401773236
12330,1.635106265628048,0.47498376409746557
12331,1.6192958733747735,0.47043812257574946
12332,1.6031873833956174,0.46369361975565015
12333,1.5868299937045218,0.45464483530788774
12334,1.5702733325679286,0.4432112138189087
12335,1.5535671886202373,0.42933822304036917
12336,1.536761241510225,0.4129981992938238
12337,1.5199047945316937,0.3941908684740217
12338,1.5030465106711144,0.3729435352408257
12339,1.486234153477498,0.3493109372367859
12340,1.4695143341250037,0.32337476546143384
12341,1.4529322659957908,0.2952428562136067
12342,1.4365315280618847,0.2650480642258356
12343,1.420353838288849,0.23294683070321093
12344,1.4044388382211257,0.19911746388551
12345,1.3888238898411411,0.16375815343023337
12346,1.3735438857212268,0.1270847433117061
12347,1.3586310734072968,0.08932829100212619
12348,1.3441148948911024,0.050732443409052294
12349,1.330021841940695,0.011550662349821994
12350,1.3163753279665105,-0.027956665783874138
12351,1.3031955770086345,-0.06752520009647792
12352,1.290499530332667,-0.1068896579772656
12353,1.2783007710243468,-0.14578683312919766
12354,1.266609466873631,-0.18395858139188861
12355,1.2554323317376896,-0.2211547374356212
12356,1.2447726054723958,-0.25713592640475613
12357,1.234630052421378,-0.2916762360595853
12358,1.2250009783520377,-0.3245657168832514
12359,1.2158782656300153,-0.3556126799560916
12360,1.2072514263278444,-0.3846457651234545
12361,1.1991066728690574,-0.411515755058405
12362,1.1914270057190985,-0.4360971142012564
12363,1.1841923175467486,-0.45828923520134157
12364,1.177379513196088,-0.4780173793436848
12365,1.1709626447305213,-0.4952333014561342
12366,1.1649130607350142,-0.5099155539158546
12367,1.1591995689941734,-0.5220694685428873
12368,1.1537886115991136,-0.5317268193336164
12369,1.1486444514779404,-0.5389451730893733
12370,1.143729369292234,-0.5438069389801925
12371,1.1390038695957871,-0.5464181318992152
12372,1.134426895111719,-0.5469068680580499
12373,1.1299560479510042,-0.5454216145999204
12374,1.1255478165688169,-0.5421292180227189
12375,1.1211578072347697,-0.5372127388689162
12376,1.1167409787805906,-0.5308691224192029
12377,1.1122518793815426,-0.5233067369923471
12378,1.1076448841290718,-0.5147428128842352
12379,1.102874432158816,-0.5054008159543749
12380,1.097895262111241,-0.4955077903800615
12381,1.0926626447232741,-0.48529170514140546
12382,1.087132611374438,-0.474978838377088
12383,1.0812621774438973,-0.46479123287008617
12384,1.0750095593726627,-0.45494425459775223
12385,1.0683343843692221,-0.445644284535258
12386,1.0611978917448712,-0.4370865717594623
12387,1.0535631249195767,-0.4294532733952615
12388,1.0453951131971346,-0.42291170411464385
12389,1.036661042470619,-0.4176128147809597
12390,1.0273304140860773,-0.41368991647355347
12391,1.0173751911609945,-0.41125766257646296
12392,1.006769931727867,-0.4104112979226952
12393,0.99549190814751,-0.4112261802025653
12394,0.9835212123143523,-0.4137575750256195
12395,0.9708408462546169,-0.41804072222261474
12396,0.9574367977991987,-0.4240911672415256
12397,0.9432981010922742,-0.4319053478802396
12398,0.9284168817799014,-0.44146142315829817
12399,0.9127883868022288,-0.452720327908129
12400,0.8964109987940752,-0.46562703370733227
12401,0.8792862351782522,-0.4801119941156655
12402,0.8614187321133506,-0.49609274986036095
12403,0.8428162135342272,-0.5134756676630345
12404,0.8234894455976847,-0.5321577848413488
12405,0.8034521769162701,-0.5520287306751704
12406,0.7827210650320774,-0.5729726948071951
12407,0.7613155896476079,-0.594870412662858
12408,0.7392579531914114,-0.6176011380260347
12409,0.7165729693546254,-0.6410445734867649
12410,0.693287940287539,-0.665082730477985
12411,0.6694325231942293,-0.6896016920209107
12412,0.6450385871077617,-0.7144932530814012
12413,0.6201400606687832,-0.7396564155733407
12414,0.5947727717636653,-0.7649987175002262
12415,0.5689742799099109,-0.7904373784595932
12416,0.5427837022993158,-0.8159002467127779
12417,0.5162415344301581,-0.8413265361937873
12418,0.48938946627354485,-0.8666673451522918
12419,0.46227019492754245,-0.8918859515481439
12420,0.4349272347171348,-0.9169578837849124
12421,0.4074047256971861,-0.9418707688396198
12422,0.37974724150791817,-0.9666239632649908
12423,0.35199959752255205,-0.9912279758551126
12424,0.32420666021088207,-1.0157036939320998
12425,0.2964131586200254,-1.0400814281825543
12426,0.26866349885182367,-1.0643997937022862
12427,0.2410015823838565,-1.0887044473633765
12428,0.21347062905032077,-1.1130467037563183
12429,0.1861130054610339,-1.137482053756755
12430,0.15897005959648342,-1.162068611192942
12431,0.1320819622734975,-1.186865514127567
12432,0.10548755613014049,-1.2119313078997322
12433,0.07922421272827558,-1.237322337294447
12434,0.053327698321980234,-1.2630911750113647
12435,0.027832048786956106,-1.2892851129982157
12436,0.0027694541497797834,-1.315944742206747
12437,-0.021829846898427506,-1.343102644932669
12438,-0.04593766217755163,-1.370782222139887
12439,-0.0695279306144551,-1.3989966760698664
12440,-0.09257679604791746,-1.4277481660256008
12441,-0.11506267008982712,-1.4570271525398462
12442,-0.1369662839471134,-1.4868119422209556
12443,-0.15827072916531762,-1.517068442464485
12444,-0.17896148731194036,-1.5477501319705065
12445,-0.199026448670963,-1.5787982496597615
12446,-0.21845592007385656,-1.6101422011890676
12447,-0.2372426220440237,-1.6417001788780232
12448,-0.2553816754800096,-1.6733799875209756
12449,-0.2728705781505714,-1.7050800653244742
12450,-0.2897091713193509,-1.7366906861278681
12451,-0.30589959685804374,-1.7680953261748265
12452,-0.32144624524649734,-1.7991721760563981
12453,-0.3363556948946404,-1.8297957760759849
12454,-0.3506366432525805,-1.8598387512289105
12455,-0.3642998302064787,-1.8891736202811649
12456,-0.3773579542829103,-1.917674652090174
12457,-0.3898255822079155,-1.9452197413640246
12458,-0.40171905238583383,-1.9716922755162043
12459,-0.4130563728796956,-1.9969829641488457
12460,-0.42385711448624347,-2.020991602994143
12461,-0.43414229950874356,-2.0436287448583275
12462,-0.44393428683570785,-2.0648172512339005
12463,-0.4532566539352872,-2.084493699761886
12464,-0.4621340763752617,-2.1026096246160497
12465,-0.4705922054725068,-2.119132569116023
12466,-0.47865754466966304,-2.134046932431019
12467,-0.4863573252254429,-2.1473545950687907
12468,-0.4937193817920321,-2.159075310919987
12469,-0.5007720284367537,-2.1692468569013466
12470,-0.5075439356471276,-2.177924934665581
12471,-0.5140640088367994,-2.185182822373755
12472,-0.5203612688476513,-2.191110778106186
12473,-0.5264647349177081,-2.195815200070001
12474,-0.5324033105580755,-2.1994175522938546
12475,-0.5382056727538538,-2.2020530679319004
12476,-0.5439001648740693,-2.203869245580347
12477,-0.5495146936452552,-2.2050241570941407
12478,-0.5550766305115766,-2.205684588231862
12479,-0.5606127176717332,-2.2060240360133903
12480,-0.5661489790504904,-2.206220588909544
12481,-0.5717106364297029,-2.2064547178616567
12482,-0.5773220309296044,-2.2069070076232937
12483,-0.5830065499997176,-2.20775585900497
12484,-0.5887865600446031,-2.2091751932649473
12485,-0.5946833447785372,-2.2113321901177696
12486,-0.6007170493711745,-2.2143850906168017
12487,-0.6069066304163971,-2.218481095514035
12488,-0.6132698117261327,-2.22375438861139
12489,-0.6198230459235575,-2.2303243131108434
12490,-0.6265814817823695,-2.238293727061331
12491,-0.6335589372334893,-2.247747561715064
12492,-0.6407678779367312,-2.258751603975863
12493,-0.648219401291888,-2.2713515211798967
12494,-0.655923225743919,-2.285572143237441
12495,-0.6638876852171007,-2.301417013724536
12496,-0.6721197284963684,-2.3188682178933604
12497,-0.6806249233588866,-2.3378864918208677
12498,-0.6894074652453142,-2.3584116130851043
12499,-0.698470190248654,-2.3803630695041957
12500,-0.7078145921897209,-2.4036409986465817
12501,-0.7174408435395692,-2.428127387073178
12502,-0.7273478199440334,-2.4536875146616106
12503,-0.7375331281017813,-2.480171625932881
12504,-0.7479931367437286,-2.5074168071045384
12505,-0.7587230104626334,-2.535249044677261
12506,-0.769716746141573,-2.5634854387618655
12507,-0.7809672117328392,-2.5919365421104805
12508,-0.7924661871428722,-2.620408793963778
12509,-0.8042044069841017,-2.648707016386352
12510,-0.8161716049606282,-2.676636939762621
12511,-0.8283565596629663,-2.704007723578901
12512,-0.840747141555259,-2.7306344385304246
12513,-0.8533303609474672,-2.7563404763721064
12514,-0.8660924167564631,-2.780959854772741
12515,-0.8790187458690369,-2.8043393857230137
12516,-0.8920940729329335,-2.8263406777764506
12517,-0.905302460412517,-2.84684194454059
12518,-0.918627358757955,-2.8657395943604933
12519,-0.9320516565492291,-2.882949579013052
12520,-0.9455577304880335,-2.8984084824183443
12521,-0.959127495122679,-2.9120743338330466
12522,-0.9727424522028336,-2.9239271336734163
12523,-0.9863837395731443,-2.9339690839709953
12524,-1.0000321795244027,-2.9422245194409857
12525,-1.0136683265333741,-2.94873953918829
12526,-1.0272725143306773,-2.953581343132067
12527,-1.0408249022469471,-2.9568372812430725
12528,-1.0543055207954015,-2.958613627602584
12529,-1.0676943164566448,-2.9590340950539153
12530,-1.0809711956398036,-2.9582381097768535
12531,-1.0941160677992852,-2.9563788684201424
12532,-1.1071088876920183,-2.9536212034345444
12533,-1.1199296967654127,-2.950139284914872
12534,-1.132558663669157,-2.9461141895490535
12535,-1.1449761238866054,-2.941731369150684
12536,-1.157162618484453,-2.937178052695412
12537,-1.169098931979519,-2.932640616768095
12538,-1.1807661293217235,-2.928301959843008
12539,-1.1921455919928499,-2.9243389158572124
12540,-1.2032190532178766,-2.9209197420936484
12541,-1.213968632285265,-2.918201715472041
12542,-1.2243768679687728,-2.916328869965429
12543,-1.2344267510410258,-2.915429906032891
12544,-1.2441017558653493,-2.9156163007115548
12545,-1.253385871048,-2.916980644372826
12546,-1.2622636291290863,-2.919595227152845
12547,-1.27072013528542,-2.9235108947574298
12548,-1.2787410950144795,-2.928756189760717
12549,-1.2863128407627973,-2.9353367907125834
12550,-1.293422357458583,-2.943235257395174
12551,-1.3000573069024197,-2.9524110864753905
12552,-1.3062060509663063,-2.9628010776456843
12553,-1.311857673546765,-2.9743200061838695
12554,-1.3170020012132313,-2.98686159375206
12555,-1.3216296224908486,-3.0002997652505212
12556,-1.3257319057120776,-3.014490175697648
12557,-1.3293010153707048,-3.029271987475823
12558,-1.3323299269088091,-3.0444698749133923
12559,-1.3348124398672283,-3.059896230110581
12560,-1.3367431893284263,-3.075353541203684
12561,-1.338117655582628,-3.0906369119354484
12562,-1.3389321719478282,-3.1055366894891403
12563,-1.3391839306772257,-3.119841166076271
12564,-1.3388709868906559,-3.1333393187661973
12565,-1.3379922604695136,-3.145823551516591
12566,-1.3365475358604082,-3.1570924033211747
12567,-1.3345374597374997,-3.166953186831267
12568,-1.3319635364804765,-3.1752245227249647
12569,-1.3288281214316287,-3.181738736481698
12570,-1.325134411904416,-3.186344086048783
12571,-1.3208864359237262,-3.1889067911362607
12572,-1.316089038688097,-3.189312837517601
12573,-1.310747866754124,-3.187469532708473
12574,-1.3048693499538417,-3.183306792703644
12575,-1.2984606810671442,-3.176778143029005
12576,-1.2915297932827998,-3.1678614211618514
12577,-1.2840853354940094,-3.1565591713374075
12578,-1.276136645485844,-3.142898726837383
12579,-1.2676937210851325,-3.1269319789952332
12580,-1.2587671893553924,-3.1087348362925753
12581,-1.2493682739315553,-3.0884063810091407
12582,-1.2395087606022437,-3.0660677348683882
