,Time,V,Pitch_Deg,Pitch_Rad,Theta_dot_deg
310,5.178284,1.8063751000000001,2.130305946119999,0.037180852834606905,-1.0812640501660316
311,5.195984,1.8289581000000001,2.0138839261199992,0.03514890526378422,-6.5775152542371
312,5.212555,1.8514679,1.8426734845199995,0.032160719344070755,-10.331931784442755
313,5.228607,1.8664980999999998,1.6070058853199998,0.028047543797760404,-14.681510042362142
314,5.245941,1.8873507,1.33767741492,0.023346875219920318,-15.53758338525444
315,5.261627,1.9071007999999998,1.0504442005199999,0.01833370990755353,-18.31143786816311
316,5.278687,1.9181040999999999,0.7542586141199997,0.013164296227923387,-17.361406002344825
317,5.295319,1.9350086000000002,0.4738292341199998,0.008269880227597053,-16.8608333333329
318,5.311737,1.9504305,0.21595981571999973,0.0037692098363142036,-15.706506176148304
319,5.329132,1.9570918000000002,-0.005383988280000307,-9.396832237479173e-05,-12.724564759988143
320,5.34494,1.9697061999999999,-0.1919924938800003,-0.0033509011573210684,-11.804687854251146
321,5.361877,1.9809823,-0.30984684588000033,-0.005407847637525433,-6.958395937887658
322,5.378174,1.9846131,-0.37900033380000037,-0.006614803690967558,-4.243326251457382
323,5.39502,1.9939783,-0.3965881748400004,-0.006921769425432944,-1.044036628279705
324,5.412811,2.0022193,-0.3965881748400004,-0.006921769425432944,0.0
325,5.429382,2.0042678,-0.3965881748400004,-0.006921769425432944,0.0
326,5.44519,2.0105238,-0.3965881748400004,-0.006921769425432944,0.0
327,5.462006,2.0152541,-0.3965881748400004,-0.006921769425432944,0.0
328,5.479401,2.0154052,-0.3965881748400004,-0.006921769425432944,0.0
329,5.49585,2.0176092,-0.3965881748400004,-0.006921769425432944,0.0
330,5.512207,2.0180145,-0.3965881748400004,-0.006921769425432944,0.0
331,5.528412,2.0159271,-0.3965881748400004,-0.006921769425432944,0.0
332,5.545837,2.0135407,-0.3965881748400004,-0.006921769425432944,0.0
333,5.562897,2.0092815,-0.3965881748400004,-0.006921769425432944,0.0
334,5.579132,2.0048646999999997,-0.3965881748400004,-0.006921769425432944,0.0
335,5.595886,1.9978048000000002,-0.41310170748000036,-0.007209984941136493,-0.9856471672436565
336,5.612335,1.9885735,-0.5252265730800003,-0.00916693301921262,-6.816515630129607
337,5.628998,1.9806469999999998,-0.7028827858800002,-0.012267618869196313,-10.661718346035919
338,5.646179,1.9668926999999998,-0.9675560386800002,-0.01688703857251961,-15.404996961760181
339,5.662018,1.9501243000000001,-1.2780654202800001,-0.02230644963977111,-19.60410263274232
340,5.678955,1.9357286,-1.6225938154800001,-0.028319604502623337,-20.341760358976877
341,5.696014,1.9134027,-1.9929049786800004,-0.034782753557353406,-21.7076712116775
342,5.712036,1.8881501,-2.3599932562800006,-0.041189652646948356,-22.911514018224345
343,5.72937,1.8667598,-2.688407302680001,-0.04692155906642579,-18.94623551401875
344,5.74585,1.8370168999999998,-2.9831604778800003,-0.05206597245437348,-17.885508203883887
345,5.761627,1.8054432,-3.2428203706800005,-0.056597892519108996,-16.458128465487825
346,5.778503,1.77928,-3.4405298650800002,-0.06004857415884229,-11.715423939322175
347,5.795746,1.7454850999999998,-3.6006393970800006,-0.06284301265606951,-9.285480020877753
