,Time,V,Pitch_Deg,Pitch_Rad,Theta_dot_deg
403,84.54523,0.9160764198,3.8706063975216245,0.06755482568550883,-6.706292897671991
404,84.76257,1.4977786,3.220651748001625,0.05621097706273906,-2.990497145118343
405,84.97852,2.1010733,3.220651748001625,0.05621097706273906,0.0
406,85.17905,2.4737340999999997,3.220651748001625,0.05621097706273906,0.0
407,85.37949,2.7100660000000003,3.1393230104016254,0.05479152281512856,-0.4057510357214089
408,85.59573,3.02423,-1.5311261751983725,-0.02672319302067914,-21.598451653718172
409,85.79593,3.284049,-3.9661420551983735,-0.0692222374650263,-12.162916483516774
410,86.01212,3.450688,-3.9661420551983735,-0.0692222374650263,0.0
411,86.21268,3.3482979999999998,-3.9661420551983735,-0.0692222374650263,0.0
412,86.41272,3.2287855,-4.881321339998375,-0.08519512923083322,-4.57498142771476
413,86.62857,3.1418262,-6.271416683690377,-0.10945686989490083,-6.440098882056896
414,86.82965,3.0230690399999998,-6.271416683690377,-0.10945686989490083,0.0
415,87.04584,2.5470774,-6.271416683690377,-0.10945686989490083,0.0
416,87.2468,1.8716031000000002,-6.271416683690377,-0.10945686989490083,0.0
417,87.46237,1.159175,-6.271416683690377,-0.10945686989490083,0.0
418,87.67853,0.4930730000000003,-6.271416683690377,-0.10945686989490083,0.0
419,87.8793,-0.19550499999999982,-6.271416683690377,-0.10945686989490083,0.0
420,88.08008,-0.6598369999999998,0.9908823523896192,0.017294159549105556,36.17043050144531
421,88.29553,-0.6962680000000001,2.224008579909619,0.038816272312026265,5.723491425017294
422,88.49564,-0.80766,2.224008579909619,0.038816272312026265,0.0
423,88.69565,-1.1806915999999998,2.224008579909619,0.038816272312026265,0.0
424,88.91302,-1.65590422,2.224008579909619,0.038816272312026265,0.0
425,89.12888,-1.7751677,2.538222443222418,0.044300338782246027,1.4556372802409456
426,89.3291,-1.5649438,4.782180282422422,0.08346479135222357,11.207460988912125
427,89.54562,-1.1144712,11.092345480022415,0.19359795039510203,29.14356732680544
428,89.74585,-0.64724174,11.133209456582417,0.19431116133153187,0.20408518483744462
429,89.96198,0.06253940000000002,10.902472888982418,0.1902840485221614,-1.0675823236015693
430,90.1788,0.9452496,6.7766859049824255,0.11827548141543492,-19.028627359099815
431,90.37891,1.5261213,4.395701254982427,0.07671945983349016,-11.898379141471628
432,90.59518,2.0397882399999996,4.395701254982427,0.07671945983349016,0.0
433,90.79562,2.5751853000000002,2.2857942976704253,0.03989463651766027,-10.526376757693063
434,90.99597,3.0707082,-0.4605706027295744,-0.008038473455525856,-13.707835789368586
435,91.21271,3.538824,-1.646951097369574,-0.02874471926843279,-5.473749629233144
436,91.42975,3.671164,-5.576144594169572,-0.09732208273554205,-18.10354541467033
437,91.64569,3.674157,-6.6346440960095725,-0.11579638417336982,-4.901822273964915
438,91.84613,3.622822,-6.6346440960095725,-0.11579638417336982,0.0
439,92.06204,3.2496362,-6.702723275529572,-0.1169845900080501,-0.31531276698625216
440,92.2623,2.53630936,-8.972422770009576,-0.15659831921757703,-11.333763579746343
441,92.47952,1.8179349999999999,-8.972422770009576,-0.15659831921757703,0.0
442,92.69543,1.419082,-8.972422770009576,-0.15659831921757703,0.0
443,92.91263,0.9982659999999999,-6.892760658009577,-0.12030136803419797,9.574871602210331
444,93.12833,0.6715059999999999,0.5235594179904248,0.009137835673758147,34.382568734351295
445,93.3287,0.4371670000000001,0.6038138075904248,0.010538539011456441,0.40053096571344526
446,93.52884,0.30897600000000014,0.6038138075904248,0.010538539011456441,0.0
447,93.72946,0.1961759999999999,0.6038138075904248,0.010538539011456441,0.0
448,93.9458,-0.12175799999999981,0.6038138075904248,0.010538539011456441,0.0
449,94.16235,-0.5342799999999999,0.6038138075904248,0.010538539011456441,0.0
450,94.36252,-0.8093018000000001,0.6038138075904248,0.010538539011456441,0.0
451,94.5787,-1.0293716000000002,3.128669993750425,0.05460559259929533,11.679416163197645
452,94.7796,-1.0666944,5.670756322070425,0.0989733688984129,12.653490932403912
453,94.99527,-1.0275156,5.670756322070425,0.0989733688984129,0.0
454,95.19577,-0.8083992,5.670756322070425,0.0989733688984129,0.0
455,95.3959,-0.5826396600000001,5.670756322070425,0.0989733688984129,0.0
456,95.61237,-0.5536490000000001,5.670756322070425,0.0989733688984129,0.0
457,95.8125,-0.5230172,5.670756322070425,0.0989733688984129,0.0
458,96.02878,-0.13098500000000013,5.670756322070425,0.0989733688984129,0.0
459,96.22903,0.47546679999999997,5.670756322070425,0.0989733688984129,0.0
460,96.44516,0.9507492,5.670756322070425,0.0989733688984129,0.0
461,96.64557,1.0699800000000002,3.092584858070427,0.053975788170650484,-12.864485125492404
